"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-03-31,197,"Kane County","IL","Chicago-Naperville-Elgin",123,230600,0.00173761946133797,0.00919037199124726,0.0267141585040071,0.0509102499887186,0.00740472537463055,"2007-02","2007-Q1",250600,-0.0798084596967279,"2005-01"
2019-03-31,3033,"Stanislaus County","CA","Modesto",124,309600,-0.00129032258064516,0.00519480519480519,0.0368385800401875,0.0930797702459523,0.0614075988595471,"2006-04","2006-Q2",372100,-0.167965600644988,"2005-02"
2019-03-31,911,"Camden County","NJ","Philadelphia-Camden-Wilmington",125,174700,0.000572737686139748,0.00287026406429392,0.0607164541590771,0.0304075062408524,-0.00778429991969476,"2007-04","2007-Q2",213900,-0.183263207106124,"2005-04"
2019-03-31,1349,"Ramsey County","MN","Minneapolis-St. Paul-Bloomington",126,245000,0.00286532951289398,0.012396694214876,0.0403397027600849,0.0625405264483982,0.0262364963870907,"2019-03","2019-Q1",245000,0,"2019-03"
2019-03-31,1964,"Passaic County","NJ","New York-Newark-Jersey City",127,338000,0.00059206631142688,-0.000591366055588409,0.0416024653312789,0.0440229336072671,0.00179269762117573,"2006-12","2006-Q4",405000,-0.165432098765432,"2005-01"
2019-03-31,1611,"Chester County","PA","Philadelphia-Camden-Wilmington",128,349100,0,0.00692241130660513,0.0368280368280368,0.0311921791843155,0.0113961699062748,"2019-03","2019-Q1",349100,0,"2019-03"
2019-03-31,2537,"Sedgwick County","KS","Wichita",129,137000,0.00292825768667643,0.00587371512481645,0.0603715170278638,0.0441197212338107,0.0149556533540702,"2019-03","2019-Q1",137000,0,"2019-03"
2019-03-31,221,"Lake County","IN","Chicago-Naperville-Elgin",130,148300,0.00542372881355932,0.0192439862542955,0.0816921954777535,0.0627344665072571,0.014276259627179,"2019-03","2019-Q1",148300,0,"2019-03"
2019-03-31,2482,"Plymouth County","MA","Boston-Cambridge-Newton",131,388800,-0.00051413881748072,0.00569063631660631,0.0440386680988185,0.058281920827107,0.0272646900167033,"2019-02","2019-Q1",389000,-0.00051413881748072,"2019-02"
2019-03-31,2063,"Volusia County","FL","Deltona-Daytona Beach-Ormond Beach",132,199100,0.00657229524772497,0.0252317198764161,0.0721593968766828,0.102915616002627,0.0340847347289233,"2006-08","2006-Q3",229300,-0.131705189707806,"2005-09"
2019-03-31,1241,"Morris County","NJ","New York-Newark-Jersey City",133,435100,-0.00297891842346471,-0.000689021589343133,0.0128026070763501,0.0229151528444127,0.00244582019589679,"2006-06","2006-Q2",490300,-0.112584132163981,"2005-02"
2019-03-31,2312,"Guilford County","NC","Greensboro-High Point",134,151000,0.00465735196274118,0.0175202156334232,0.085549964054637,0.0541533460438044,0.0185073489492489,"2019-03","2019-Q1",151000,0,"2019-03"
2019-03-31,146,"Dane County","WI","Madison",135,273600,0.00256504213997801,0.0103397341211226,0.0442748091603053,0.059533827593284,0.0278909798795022,"2019-03","2019-Q1",273600,0,"2019-03"
2019-03-31,1396,"Sonoma County","CA","Santa Rosa",136,628300,-0.00553972776194998,-0.0216443475552787,-0.00111287758346582,0.068890020927135,0.0454867737439804,"2018-10","2018-Q4",647100,-0.029052696646577,"2018-03"
2019-03-31,2033,"Spokane County","WA","Spokane-Spokane Valley",137,245600,0.0106995884773663,0.0319327731092437,0.10431654676259,0.0962845987592749,0.0351847346182301,"2019-03","2019-Q1",245600,0,"2019-03"
2019-03-31,2511,"Richmond County","NY","New York-Newark-Jersey City",138,532800,-0.00262074129539498,-0.0162481536189069,0.0581926514399206,0.0717999172860075,0.032488742472875,"2018-12","2018-Q4",541600,-0.0162481536189069,"2018-11"
2019-03-31,2465,"Onondaga County","NY","Syracuse",139,140400,-0.00142247510668563,-0.00284090909090909,0.0308370044052863,0.0305285657217693,0.0144796817185731,"2019-01","2019-Q1",140800,-0.00284090909090909,"2018-10"
2019-03-31,669,"Pasco County","FL","Tampa-St. Petersburg-Clearwater",140,180100,0,0.0112296462661426,0.0495337995337995,0.0829726339032895,0.02878684498964,"2006-07","2006-Q3",212800,-0.153665413533835,"2005-06"
2019-03-31,1746,"Hampden County","MA","Springfield",141,205300,-0.000486854917234664,0.00440313111545988,0.0437214031520081,0.0439164070871021,0.015633477804009,"2019-02","2019-Q1",205400,-0.000486854917234664,"2019-02"
2019-03-31,2983,"Montgomery County","TX","Houston-The Woodlands-Sugar Land",142,242300,0,-0.000412541254125413,0.0176396472070559,0.0536305510867585,0.0328973181396537,"2018-12","2018-Q4",242400,-0.000412541254125413,"2018-12"
2019-03-31,2934,"Greenville County","SC","Greenville-Anderson-Mauldin",143,195800,0.00102249488752556,0.00358790363915941,0.0670299727520436,0.068325803202425,0.0334516653475956,"2019-03","2019-Q1",195800,0,"2019-03"
2019-03-31,2896,"Burlington County","NJ","Philadelphia-Camden-Wilmington",144,229600,0.00393528640139921,0.00481400437636762,0.032838506522717,0.0242268837553894,-0.00346106764146004,"2006-09","2006-Q3",273600,-0.160818713450292,"2005-01"
2019-03-31,1442,"Tulare County","CA","Visalia-Porterville",145,212200,0.000943396226415094,0.0133715377268386,0.0848670756646217,0.075451109262394,0.032242389455406,"2006-06","2006-Q2",240900,-0.119136571191366,"2005-07"
2019-03-31,616,"Lucas County","OH","Toledo",146,98700,0.00611620795107034,0.0123076923076923,0.0511182108626198,0.0463295341159395,0.00575019172315216,"2006-07","2006-Q3",112800,-0.125,"2002-07"
2019-03-31,353,"Adams County","CO","Denver-Aurora-Lakewood",147,342700,0.00175387313650979,0.00675675675675676,0.0554357868801971,0.116301445277056,0.0724324478204914,"2019-03","2019-Q1",342700,0,"2019-03"
2019-03-31,3266,"East Baton Rouge Parish","LA","Baton Rouge",148,166700,-0.00179640718562874,-0.0011983223487118,0.0264778325123153,0.0364170889054536,0.0113560812554274,"2019-02","2019-Q1",167000,-0.00179640718562874,"2018-11"
2019-03-31,3286,"Virginia Beach City","VA","Virginia Beach-Norfolk-Newport News",149,267500,0.00187265917602996,0.0056390977443609,0.0388349514563107,0.0237310337944576,0.00515239577370075,"2007-05","2007-Q2",277500,-0.036036036036036,"2005-11"
2019-03-31,343,"York County","PA","York-Hanover",150,181000,0.00277008310249307,0.0174255199550309,0.0378440366972477,0.0444879643858418,0.00400967832655352,"2007-07","2007-Q3",187900,-0.0367216604576903,"2006-07"
2019-03-31,2743,"Jefferson Parish","LA","New Orleans-Metairie",151,172900,0.00231884057971014,-0.00345821325648415,0.051063829787234,0.0604944870328863,0.0208947425198662,"2018-11","2018-Q4",175100,-0.0125642490005711,"2018-10"
2019-03-31,215,"Knox County","TN","Knoxville",152,185800,0.00432432432432432,0.0253863134657837,0.0935844614479105,0.0608273446919905,0.0264566379681499,"2019-03","2019-Q1",185800,0,"2019-03"
2019-03-31,287,"Polk County","IA","Des Moines-West Des Moines",153,187400,0.00213903743315508,0.0162689804772234,0.0581592320722756,0.0572006907532105,0.0304763099272498,"2019-03","2019-Q1",187400,0,"2019-03"
2019-03-31,1721,"Genesee County","MI","Flint",154,109400,0.00922509225092251,0.011090573012939,0.126673532440783,0.103032995467872,0.0383355860523509,"2005-06","2005-Q2",121000,-0.0958677685950413,"2003-06"
2019-03-31,448,"Clark County","WA","Portland-Vancouver-Hillsboro",155,351800,-0.000568181818181818,0.00744558991981672,0.0514046622833234,0.091961146696979,0.04483120290779,"2019-02","2019-Q1",352000,-0.000568181818181818,"2019-02"
2019-03-31,3229,"Santa Barbara County","CA","Santa Maria-Santa Barbara",156,601700,0.000998170021627017,0.00736648250460405,0.034737747205503,0.0395184898798644,0.0275750249263316,"2005-07","2005-Q3",683900,-0.120193010674075,"2004-09"
2019-03-31,2538,"Seminole County","FL","Orlando-Kissimmee-Sanford",157,255700,0.00313848568065908,0.0215741110667199,0.08072696534235,0.0851942147287195,0.0316740063376593,"2006-07","2006-Q3",273300,-0.0643980973289426,"2006-01"
2019-03-31,3081,"Williamson County","TX","Austin-Round Rock",158,278500,0.000718648939992814,0.0079623597538907,0.0541256623769871,0.0726783645154241,0.0419799212688834,"2019-03","2019-Q1",278500,0,"2019-03"
2019-03-31,1485,"Washoe County","NV","Reno",159,367900,0.00217924271315718,0.0140573318632856,0.071969696969697,0.10580857792202,0.050868022793503,"2019-03","2019-Q1",367900,0,"2019-03"
2019-03-31,2444,"Monterey County","CA","Salinas",160,570900,0.00193050193050193,0.00972762645914397,0.0735238811583302,0.0725649368067935,0.0479792958067236,"2005-11","2005-Q4",691200,-0.174045138888889,"2004-10"
2019-03-31,1395,"Solano County","CA","Vallejo-Fairfield",161,440900,0.00045382346267302,0.00387067395264117,0.0490126100404473,0.0901939062393855,0.0560340583465093,"2006-05","2006-Q2",484700,-0.09036517433464,"2005-05"
2019-03-31,1208,"Mobile County","AL","Mobile",162,121100,0.00331400165700083,0.0142378559463987,0.0783615316117542,0.0673983867988286,0.00396625638472026,"2019-03","2019-Q1",121100,0,"2019-03"
2019-03-31,385,"Berks County","PA","Reading",163,175200,0.00171526586620926,0.00574052812858783,0.0287727539635937,0.035019224089633,0.00528755966927852,"2006-12","2006-Q4",178100,-0.0162829870859068,"2006-08"
2019-03-31,1585,"Cameron County","TX","Brownsville-Harlingen",164,94800,0.00211416490486258,0.00743889479277365,0.0663667041619797,0.0496562120740078,0.0259146409824331,"2019-03","2019-Q1",94800,0,"2019-03"
2019-03-31,3247,"Prince William County","VA","Washington-Arlington-Alexandria",165,374100,0.00133832976445396,0.00591556870126378,0.0339966832504146,0.0307689937335207,0.0288838765099255,"2005-12","2005-Q4",438500,-0.146864310148233,"2005-01"
2019-03-31,3166,"Hillsborough County","NH","Manchester-Nashua",166,289600,0.00520652551197501,0.013296011196641,0.0733876945885841,0.0587368413757237,0.0236216204631698,"2019-03","2019-Q1",289600,0,"2019-03"
2019-03-31,971,"Dakota County","MN","Minneapolis-St. Paul-Bloomington",167,282500,0.00106307583274274,0.0110952040085898,0.0568649457538346,0.0545617135365832,0.0271559081334432,"2019-03","2019-Q1",282500,0,"2019-03"
2019-03-31,66,"Ada County","ID","Boise City",168,312000,0.0113452188006483,0.041388518024032,0.181370692919349,0.100713933439802,0.0465762618784225,"2019-03","2019-Q1",312000,0,"2019-03"
2019-03-31,2596,"Waukesha County","WI","Milwaukee-Waukesha-West Allis",169,292500,0.00757836720633827,0.0252365930599369,0.0640232811931612,0.0474361947241764,0.020362829479752,"2019-03","2019-Q1",292500,0,"2019-03"
2019-03-31,2507,"Richland County","SC","Columbia",170,140400,0.00357398141529664,0.0137184115523466,0.0485436893203883,0.0427223363479325,0.00550494944182467,"2019-03","2019-Q1",140400,0,"2019-03"
2019-03-31,1981,"Pulaski County","AR","Little Rock-North Little Rock-Conway",171,133200,0.00225733634311512,0.00150375939849624,0.0381917381137958,0.0236633978131344,0.00890448328886539,"2019-03","2019-Q1",133200,0,"2019-03"
2019-03-31,2528,"Sarasota County","FL","North Port-Sarasota-Bradenton",172,259900,-0.000768935024990388,0.00580495356037152,0.0425190533493783,0.0839301391695493,0.0425692023426703,"2006-04","2006-Q2",304800,-0.147309711286089,"2005-05"
2019-03-31,2661,"Clackamas County","OR","Portland-Vancouver-Hillsboro",173,440100,0.00364880273660205,0.0114916111238796,0.0428909952606635,0.0904844573182057,0.0386854817566678,"2019-03","2019-Q1",440100,0,"2019-03"
2019-03-31,685,"Pinal County","AZ","Phoenix-Mesa-Scottsdale",174,216200,0.00231803430690774,0.0207743153918791,0.115583075335397,0.0793290505691966,0.0504981385836845,"2006-07","2006-Q3",241700,-0.105502689284237,"2005-09"
2019-03-31,730,"Stark County","OH","Canton-Massillon",175,127600,0.00156985871271586,0.00551615445232467,0.0615640599001664,0.0619003725724967,0.0202697667623288,"2019-03","2019-Q1",127600,0,"2019-03"
2019-03-31,1290,"Orange County","NY","New York-Newark-Jersey City",176,257700,0.00703399765533412,0.0173707066719305,0.0868831716575285,0.0381544724561727,-0.00108009063526981,"2006-11","2006-Q4",307200,-0.1611328125,"2004-07"
2019-03-31,904,"Butler County","OH","Cincinnati",177,176200,0.00456100342075257,0.0220417633410673,0.0876543209876543,0.0594644643905571,0.0247376235871126,"2019-03","2019-Q1",176200,0,"2019-03"
2019-03-31,1201,"Mercer County","NJ","Trenton",178,241000,0.000830564784053156,0.0029130253849355,0.0414866032843561,0.0299888199089844,-0.00425552508729266,"2006-09","2006-Q3",287800,-0.162612925642807,"2004-11"
2019-03-31,3200,"Westmoreland County","PA","Pittsburgh",179,128700,0.000777604976671851,0,0.0296,0.0296621580635563,0.0152718433053411,"2018-11","2018-Q4",128800,-0.00077639751552795,"2018-11"
2019-03-31,3223,"Saint Charles County","MO","St. Louis",180,231400,0.00173160173160173,0.00740095777100566,0.0639080459770115,0.0567390798628873,0.0211508617852847,"2019-03","2019-Q1",231400,0,"2019-03"
2019-03-31,367,"Allen County","IN","Fort Wayne",181,137700,0.0058436815193572,0.0192450037009623,0.0928571428571429,0.0595831784818697,0.0267029910979466,"2019-03","2019-Q1",137700,0,"2019-03"
2019-03-31,231,"Lane County","OR","Eugene",182,294900,0.00408580183861083,0.0151462994836489,0.0758847136081722,0.0826059550507661,0.0314824076669207,"2019-03","2019-Q1",294900,0,"2019-03"
2019-03-31,1712,"Forsyth County","NC","Winston-Salem",183,146400,0.00826446280991736,0.0152565880721221,0.0578034682080925,0.0440752813278276,0.0123417100651839,"2019-03","2019-Q1",146400,0,"2019-03"
2019-03-31,2897,"Charleston County","SC","Charleston-North Charleston",184,334200,0,0.0023995200959808,0.0424204616344354,0.0757310198091705,0.0373087496796738,"2019-03","2019-Q1",334200,0,"2019-03"
2019-03-31,1146,"Lehigh County","PA","Allentown-Bethlehem-Easton",185,201200,0.000497265042267529,0.00650325162581291,0.0753607696419027,0.0399644513004407,0.00521615804697895,"2007-07","2007-Q3",212200,-0.0518378887841659,"2006-04"
2019-03-31,1325,"Placer County","CA","Sacramento--Roseville--Arden-Arcade",186,497600,-0.000602530628640289,0.0089213300892133,0.0445004198152813,0.0567437239444177,0.0386669805965973,"2006-01","2006-Q1",510600,-0.0254602428515472,"2005-07"
2019-03-31,2869,"Washtenaw County","MI","Ann Arbor",187,291300,0.00379048931771192,0.0235418130709768,0.0918290854572714,0.074796175133899,0.0540985205044231,"2019-03","2019-Q1",291300,0,"2019-03"
2019-03-31,1953,"Orleans Parish","LA","New Orleans-Metairie",188,180900,-0.00385462555066079,-0.00495049504950495,-0.0403183023872679,0.0461025836828619,0.0395835539525429,"2018-04","2018-Q2",189400,-0.0448785638859557,"2017-06"
2019-03-31,1272,"Nueces County","TX","Corpus Christi",189,150600,0.000664451827242525,0.00938337801608579,0.0443828016643551,0.0475243547286228,0.0230587611336646,"2019-03","2019-Q1",150600,0,"2019-03"
2019-03-31,2323,"Hamilton County","TN","Chattanooga",190,172600,0.00465657741559953,0.0170889805539187,0.064118372379778,0.0629448595689324,0.0270248066391161,"2019-03","2019-Q1",172600,0,"2019-03"
2019-03-31,1894,"Madison County","AL","Huntsville",191,169900,0.00711321873147599,-0.000588235294117647,0.0598877105427324,0.0363819968614481,,"2018-11","2018-Q4",171200,-0.00759345794392523,"2018-10"
2019-03-31,1161,"Marion County","FL","Ocala",192,154100,0.00587467362924282,0.0239202657807309,0.1078360891445,0.0920894038261131,0.0190493033687786,"2006-09","2006-Q3",183900,-0.162044589450788,"2005-09"
2019-03-31,373,"Anoka County","MN","Minneapolis-St. Paul-Bloomington",193,252100,0.0019872813990461,0.0161225312374043,0.06013456686291,0.0655831770110114,0.0307088358146554,"2019-03","2019-Q1",252100,0,"2019-03"
2019-03-31,2552,"Somerset County","NJ","New York-Newark-Jersey City",194,404100,-0.00394380083805768,-0.00369822485207101,0.0199394245330641,0.0246362178720054,0.00545592762315139,"2006-06","2006-Q2",440000,-0.0815909090909091,"2005-03"
2019-03-31,1916,"Manatee County","FL","North Port-Sarasota-Bradenton",195,258900,-0.00192752505782575,0.00271107668474051,0.0294234592445328,0.0775684572024573,0.0370171877323306,"2006-06","2006-Q2",313100,-0.17310763334398,"2005-05"
2019-03-31,1638,"Collier County","FL","Naples-Immokalee-Marco Island",196,337000,-0.000593119810201661,-0.001185536455246,0.0261875761266748,0.0644551456540168,0.0287999710634517,"2006-07","2006-Q3",452200,-0.254754533392304,"2005-02"
2019-03-31,1893,"Luzerne County","PA","Scranton--Wilkes-Barre--Hazleton",197,104400,-0.000956937799043062,0.00191938579654511,0.0943396226415094,0.0400222777017492,0.00391438810205735,"2019-02","2019-Q1",104500,-0.000956937799043062,"2019-01"
2019-03-31,2912,"Cumberland County","NC","Fayetteville",198,111500,0.0036003600360036,0.00996376811594203,0.0372093023255814,0.0211939446525486,0.00319442772209122,"2019-03","2019-Q1",111500,0,"2019-03"
2019-03-31,3269,"Saint Louis City","MO","St. Louis",199,120100,0,0.0075503355704698,0.0186598812553011,0.0508982850155137,-0.000993714624697661,"2008-04","2008-Q2",128400,-0.0646417445482866,"2006-01"
2019-03-31,3158,"Chesterfield County","VA","Richmond",200,238700,0.00336275746111812,0.0166098807495741,0.0355748373101952,0.0538916131750804,0.0124593232119004,"2019-03","2019-Q1",238700,0,"2019-03"
2019-03-31,1171,"Marion County","OR","Salem",201,276400,0.00472555434387495,0.0199261992619926,0.108704372242278,0.114008487416778,0.0420983179362475,"2019-03","2019-Q1",276400,0,"2019-03"
2019-03-31,2151,"Brazoria County","TX","Houston-The Woodlands-Sugar Land",202,224800,0.00401965163019205,0.015356820234869,0.0704761904761905,0.0804171117512782,0.041009869786055,"2019-03","2019-Q1",224800,0,"2019-03"
2019-03-31,1887,"Loudoun County","VA","Washington-Arlington-Alexandria",203,502200,0.0019952114924182,0.0122959080830478,0.0382468472193508,0.026424534802181,0.0261349935043862,"2005-12","2005-Q4",553500,-0.0926829268292683,"2005-03"
2019-03-31,2515,"Rockland County","NY","New York-Newark-Jersey City",204,457800,0.00394736842105263,0.00814798502532482,0.0248488918737408,0.0383376197830112,0.0074383251323098,"2006-05","2006-Q2",506400,-0.0959715639810427,"2004-12"
2019-03-31,98,"Bell County","TX","Killeen-Temple",205,138700,0.000721500721500722,0.00726216412490922,0.0531511009870919,0.0287029726740371,0.0134948962570778,"2019-03","2019-Q1",138700,0,"2019-03"
